date,actual_close,predicted_close,error,percent_error
2017-08-29,73.05,72.80666665554047,0.24333334445952914,0.3331051943320043
2017-08-30,74.01,72.83439236879349,1.1756076312065176,1.5884443064538813
2017-08-31,74.77,72.87220932245255,1.897790677547448,2.5381712953690627
2017-09-01,73.94,72.9329422211647,1.0070577788353035,1.3619932091361964
2017-09-05,73.61,73.02394884109496,0.5860511589050361,0.7961569880519442
2017-09-06,73.4,73.11782600164413,0.28217399835587287,0.38443324026685677
2017-09-07,74.34,73.21447291135787,1.12552708864213,1.5140262155530402
2017-09-08,73.98,73.31787284851075,0.6621271514892584,0.8950083150706384
2017-09-11,74.76,73.4329887843132,1.3270112156868095,1.775028378393271
2017-09-12,74.68,73.56201797246932,1.1179820275306867,1.4970300315086857
2017-09-13,75.20999999999998,73.70946377515793,1.500536224842051,1.9951286063582656
2017-09-14,74.77,73.87627363204956,0.8937263679504355,1.1953007462223293
2017-09-15,75.31,74.04948979377747,1.2605102062225342,1.6737620584550978
2017-09-18,75.16,74.18589691638947,0.9741030836105296,1.2960392277947441
2017-09-19,75.44,74.3102453494072,1.1297546505928011,1.4975538846670218
2017-09-20,74.94,74.43903666973114,0.5009633302688599,0.6684858957417399
2017-09-21,74.20999999999998,74.55698282957077,-0.3469828295707913,-0.4675688311154715
2017-09-22,74.41,74.65119864940642,-0.241198649406428,-0.3241481647714393
2017-09-25,73.26,74.71184285163879,-1.4518428516387871,-1.9817674742544187
2017-09-26,73.26,74.70908519744873,-1.4490851974487242,-1.978003272520781
2017-09-27,73.85,74.64807008266449,-0.7980700826644949,-1.0806636190446783
2017-09-28,73.87,74.5454240655899,-0.675424065589894,-0.9143414993771408
2017-09-29,74.49,74.43035247802734,0.05964752197265,0.0800745361426366
2017-10-02,74.61,74.32383606910706,0.2861639308929398,0.3835463488713843
2017-10-03,74.26,74.25062922000885,0.009370779991158429,0.012618879600267207
2017-10-04,74.69,74.21609403610229,0.4739059638977068,0.6344972069858171
2017-10-05,75.97,74.20709537506103,1.7629046249389688,2.3205273462405804
2017-10-06,76.0,74.23762712240219,1.7623728775978122,2.318911681049753
2017-10-09,76.29,74.32422310829162,1.965776891708387,2.5767163346551145
2017-10-10,76.29,74.47220512151718,1.8177948784828288,2.382743319547554
2017-10-11,76.41999999999999,74.6697039604187,1.7502960395812863,2.290363830909823
2017-10-12,77.12,74.89437214374541,2.22562785625459,2.8859282368446446
2017-10-13,77.49,75.13705780744553,2.3529421925544654,3.036446241520797
2017-10-16,77.65,75.40733613967895,2.242663860321059,2.8881698136781186
2017-10-17,77.59,75.69977649688721,1.890223503112793,2.4361689690846666
2017-10-18,77.61,75.9921079993248,1.617892000675198,2.084643732347891
2017-10-19,77.91,76.27652132511139,1.6334786748886074,2.096622609278151
2017-10-20,78.81,76.5415625333786,2.268437466621407,2.8783624750937786
2017-10-23,78.83,76.79205751895904,2.0379424810409574,2.585237195282199
2017-10-24,78.86,77.04150830507278,1.8184916949272178,2.3059747589744073
2017-10-25,78.63000000000001,77.28917306661606,1.3408269333839513,1.7052358303242416
2017-10-26,78.76,77.5162360548973,1.2437639451026996,1.5791822563518279
2017-10-27,83.81,77.71106593608856,6.098934063911443,7.277095888213152
2017-10-30,83.89,77.96061751365662,5.9293824863433855,7.068044446708052
2017-10-31,83.18,78.32769595861434,4.852304041385665,5.833498486878654
2017-11-01,83.18,78.80882598161698,4.37117401838303,5.255078165884864
2017-11-02,84.05,79.36384823560715,4.6861517643928465,5.575433390116415
2017-11-03,84.14,79.95202281475066,4.187977185249338,4.977391472842093
2017-11-06,84.47,80.55122397899628,3.9187760210037226,4.639251830239994
2017-11-07,84.27,81.13760043859482,3.1323995614051796,3.7170992778037024
2017-11-08,84.56,81.69160268306732,2.868397316932686,3.3921444145372357
2017-11-09,84.08999999999999,82.18962132215499,1.9003786778449978,2.259934210780114
2017-11-10,83.87,82.60146326780318,1.2685367321968215,1.512503555737238
2017-11-13,83.93,82.92077462673187,1.009225373268137,1.2024608283904885
2017-11-14,84.05,83.159630215168,0.8903697848320036,1.0593334739226694
2017-11-15,82.98,83.31923953056335,-0.3392395305633471,-0.40882083702500255
2017-11-16,83.2,83.3990179824829,-0.19901798248289992,-0.2392043058688701
2017-11-17,82.4,83.40859720230102,-1.0085972023010186,-1.224025730947838
2017-11-20,82.53,83.3505372929573,-0.8205372929572974,-0.9942291202681417
2017-11-21,83.72,83.24137611627579,0.47862388372421094,0.5716959910704861
2017-11-22,83.11,83.11162122964859,-0.0016212296485917932,-0.00195070346359258
2017-11-24,83.26,82.98920396089554,0.2707960391044679,0.32524145940964194
2017-11-27,83.87,82.894851064682,0.9751489353180034,1.1626909923906086
2017-11-28,84.87999999999998,82.82973978519439,2.05026021480559,2.415480931674824
2017-11-29,83.33999999999999,82.8102950978279,0.5297049021720852,0.6355950350037021
2017-11-30,84.17,82.81564107656479,1.354358923435214,1.6090755892066224
2017-12-01,84.26,82.82405111551284,1.4359488844871606,1.7041880898257304
2017-12-04,81.08,82.83502528905868,-1.755025289058679,-2.1645600506397127
2017-12-05,81.59000000000002,82.7975066781044,-1.2075066781043802,-1.4799689644617966
2017-12-06,82.78,82.69802148103713,0.08197851896287034,0.09903179386671943
2017-12-07,82.49,82.55821567058562,-0.06821567058563005,-0.08269568503531344
2017-12-08,84.16,82.41020140409469,1.749798595905304,2.0791333126251237
2017-12-11,85.23,82.30656359910965,2.9234364008903526,3.4300556152649917
2017-12-12,85.58,82.2862883901596,3.2937116098404005,3.8486931641042306
2017-12-13,85.35,82.36920347213744,2.9807965278625517,3.4924388141330427
2017-12-14,84.69,82.54627389907837,2.1437261009216257,2.5312623697267984
2017-12-15,86.85,82.78211783885955,4.067882161140446,4.68380214293661
2017-12-18,86.38,83.01977199316025,3.3602280068397476,3.8900532609860474
2017-12-19,85.83,83.30469330787659,2.525306692123408,2.94221914496494
2017-12-20,85.52,83.60706767082215,1.912932329177849,2.2368245196186263
2017-12-21,85.5,83.89552071809769,1.6044792819023144,1.8765839554413033
2017-12-22,85.51,84.1627108001709,1.347289199829106,1.5755925620735658
2017-12-26,85.4,84.3936643385887,1.006335661411299,1.1783789946268137
2017-12-27,85.71,84.58599862337113,1.1240013766288683,1.3114005094258177
2017-12-28,85.72,84.73969752788544,0.980302472114559,1.1436099768018653
2017-12-29,85.54,84.86721484422684,0.6727851557731697,0.7865152627696629
2018-01-02,85.95,84.95914471387863,0.9908552861213735,1.1528275580237037
2018-01-03,86.35,85.01989777088166,1.3301022291183386,1.540361585545268
2018-01-04,87.11,85.05848880290985,2.05151119709015,2.3550811584090803
2018-01-05,88.19,85.10734846830368,3.082651531696314,3.4954660751744124
2018-01-08,88.28,85.19895580530167,3.081044194698336,3.4900817792233076
2018-01-09,88.22,85.34439787387848,2.875602126121521,3.2595807369321252
2018-01-10,87.82,85.54309814691544,2.276901853084553,2.592691702441987
2018-01-11,88.08,85.76519010066986,2.314809899330143,2.6280766341168746
2018-01-12,89.6,85.99135402917862,3.608645970821371,4.027506663863138
2018-01-16,88.35,86.22845987796784,2.121540122032158,2.4012904607041974
2018-01-17,90.14,86.45795798778533,3.6820420122146658,4.084803652334886
2018-01-18,90.1,86.69441877126694,3.4055812287330554,3.779779388160994
2018-01-19,90.0,86.95047744512557,3.0495225548744287,3.388358394304921
2018-01-22,91.61,87.20457673311233,4.4054232668876665,4.808889058932067
2018-01-23,91.9,87.47703619241715,4.42296380758286,4.812800661134777
2018-01-24,91.82,87.79651688098907,4.023483119010919,4.381924546951557
2018-01-25,92.33,88.15064967155456,4.179350328445437,4.52653560971021
2018-01-26,94.06,88.53472558736802,5.525274412631987,5.87420201215393
2018-01-29,93.92,88.95000653743743,4.96999346256257,5.291730688418409
2018-01-30,92.74,89.40544280290604,3.3345571970939574,3.5955975815117074
2018-01-31,95.00999999999999,89.83242362499237,5.177576375007618,5.449506762454077
2018-02-01,94.25999999999999,90.22554255008697,4.03445744991302,4.280137332816699
2018-02-02,91.78,90.58865787506103,1.19134212493897,1.298041103659806
2018-02-05,88.0,90.86845092058182,-2.8684509205818216,-3.259603318842979
2018-02-06,91.33,90.97153638839721,0.3584636116027866,0.3924927314166064
2018-02-07,89.61,90.83806431293488,-1.228064312934876,-1.3704545395992367
